y_mm,z_mm,r
-1.7443351370358633,-3.875097673932463,0.00014870178711
-1.819652478538927,-3.8750978230455804,0.00014461365936
-1.8954336929715205,-3.8750940455132414,0.00014633787214
-1.9715620727687801,-3.8750961455229977,0.00014663406182
-2.047298549720987,-3.875097984584793,0.00014728274255
-2.1219187667617674,-3.875093995808869,1.9686127779e-15
-2.1966333666725566,-3.8750988916895976,7.8100689279e-05
-2.2699290900218965,-3.875098444350241,7.4691139162e-05
-2.3434811824149526,-3.8750974502627864,7.4450385e-05
-2.4172109159537514,-3.875099413585513,7.427145465e-05
-2.489151162861525,-3.8750983449414957,7.6383730629e-05
-2.5629766006305137,-3.875098456776336,7.6504184108e-05
-2.4851708358830367,-3.9696777268552337,7.2455994086e-05
-2.4071837679344577,-3.969670308477582,7.5414282037e-05
-2.3311017364185656,-3.969671228008478,7.4381990999e-05
-2.253859840105298,-3.969670929782242,7.6403441199e-05
-2.1763105954141286,-3.969670755816935,7.8049852164e-05
-2.0997855055376378,-3.9696724581917073,7.3367726824e-12
-2.0236862837550214,-3.969673253461675,0.00014967987954
-1.9476709620516521,-3.9696718368870467,0.00014960490807
-1.8702885485215124,-3.9696723712090534,1.9685659793e-15
-1.7923121647138198,-3.9696697493033852,0.00014779085177
-1.713251938364451,-3.969670209068833,0.00013865400979
-1.6350364009485343,-3.9696726942874787,0.00015030217764
-1.5590580773302085,-3.9696747073145815,0.00014957101666
-1.4821225855661466,-3.969672321504681,0.00014836080663
-1.4010583969519386,-3.9696754653062682,0.00014736017329
-1.3203596839791771,-3.9696754528801734,0.00014766016102
-1.2406344610964761,-3.9696727688440374,0.0001287109917
-1.1611150306235478,-3.9696724581917073,0.0001481618674
-1.082038356486032,-3.969670594277726,0.00014648967772
-1.0029481667215308,-3.9696725948787335,0.00014715161524
-0.9243194588538524,-3.969675390749709,0.00014500954421
-0.8467960373159164,-3.9696729428093414,0.00014340266353
-0.7700717618305559,-3.9696711410258274,0.00014410838776
-0.6936355302800852,-3.9696708303734973,0.00014311786799
-0.6146203434362861,-3.9696701469383693,0.00014119439584
-0.5351409816377727,-3.969671377121599,0.00014231323439
-0.4561777053724795,-3.9696732037572993,0.00014206369815
-0.3799414270782234,-3.9696699605469705,0.00013998671784
-0.30103126949217185,-3.969669351668401,0.00013810428209
-0.22158758441852278,-3.969670482442886,0.00013701077842
-0.14322723851124125,-3.969673713227123,1.9686301421e-15
-0.06503708379516568,-3.9696710043388013,6.3681989559e-05
0.013401889335025452,-3.969670793095216,6.6318156314e-05
0.09132218454916546,-3.969670681260376,6.4606261731e-05
0.1700955624799969,-3.969669600190268,6.3042469264e-05
0.24896261855541016,-3.9696677487023777,6.4060892328e-05
0.32658315377439606,-3.9696664936669617,6.3589090132e-05
0.4035002220022319,-3.9696677487023777,0.00011765539239
0.48067479186822415,-3.969666419110403,6.0424670664e-05
0.3998880511387002,-4.06370361329864,0.00012658488413
0.3213016771343186,-4.063700556479706,4.9790000048e-05
0.24265504910572083,-4.063703538742081,6.4771455072e-05
0.16440880579609263,-4.063705812717141,6.7348875746e-05
0.08600918403050412,-4.063706757100223,6.5553438617e-05
0.006994387302568239,-4.063705502064811,6.6516360675e-05
-0.07078815925888778,-4.0637069683438085,6.4054889663e-05
-0.1488602724655369,-4.063706110943376,6.7683846282e-05
-0.22710091572487706,-4.063706148221657,2.5768987638e-12
-0.3037655789895396,-4.063710683745684,0.00013600478997
-0.38104272415866,-4.0637075399440965,0.00013693360961
-0.45906723064567495,-4.0637082358053185,0.0001411671692
-0.535481527617154,-4.063708036987825,0.00014324457152
-0.6116560165925107,-4.063708770127326,0.0001418927277
-0.6876831172780568,-4.0637099133279015,0.00014226704661
-0.7655835039988169,-4.06370978906697,0.00014609677601
-0.8436337958859178,-4.063709577823385,0.00014621742594
-0.9222308917843351,-4.063708210953132,0.0001466775575
-1.0001678864742756,-4.063710112145396,0.0001441588829
-1.0777030618256238,-4.063710223980232,0.00012110380339
-1.1555241165980434,-4.063707452961446,0.0001452780125
-1.2322828355387678,-4.063706545856638,0.00014669312804
-1.3084909877377604,-4.063710422797725,0.00014758421457
-1.383796009130191,-4.063709142910123,0.00014504569117
-1.4576878672709035,-4.063713255946979,0.00014582497533
-1.5341985606136204,-4.063713168964325,0.00014712635311
-1.612331317960349,-4.063712063042031,9.6586009022e-05
-1.689086400014481,-4.063714908617379,0.00015061342856
-1.764471974040371,-4.063713206242606,0.00014884427947
-1.8402440522111465,-4.063710025162742,0.00013409917301
-1.9162126732704348,-4.0637104849281895,8.8720546046e-05
-1.992595131753764,-4.063726203936115,2.8017423451e-12
-2.068149927973391,-4.063710584336935,6.6285407229e-05
-2.143175286629788,-4.063710857710987,7.6051554061e-05
-2.217910864706487,-4.063713926956012,7.8538723756e-05
-2.2913554864715557,-4.063712485529201,7.8526951256e-05
-2.3657997486738696,-4.063716449452935,7.6563061157e-05
-2.4394472055187832,-4.063713678434149,7.6995980635e-05
-2.5118373692757086,-4.063713156538234,7.5070631283e-05
-2.4322605288490466,-4.157531900007651,7.7059885371e-05
-2.355491616558361,-4.157528383423269,7.8545170254e-05
-2.278781171309554,-4.15752920354542,7.6242889918e-05
-2.2009491681242115,-4.157527401761903,7.9053177615e-05
-2.1243646547927635,-4.157526855013801,0.00012374999642
-2.048132151813308,-4.1575284207015475,0.00014997048129
-1.9723266117690172,-4.15752900472793,0.00014755700249
-1.8955252066022825,-4.15753127870299,0.00014615737018
-1.817417655774041,-4.157531353259549,0.00015050373622
-1.7386834278576897,-4.157530719528793,0.0001513291063
-1.660018237864656,-4.1575260224655555,0.00014958181418
-1.5818846877018213,-4.157528520110295,0.00014922354603
-1.5044106221127098,-4.157532073972955,0.00014796436881
-1.424365353209993,-4.157527140813945,0.00014682210167
-1.3437854368096198,-4.1575267059006835,0.00014884110715
-1.2636482893290426,-4.157529128988862,0.00014693720732
-1.1841260902919273,-4.1575291662671425,0.00014481188555
-1.104642676322194,-4.157529439641191,0.00014556666429
-1.025855191298391,-4.157526308265699,0.00014418564388
-0.9466140392794028,-4.157526482231007,0.00014392120647
-0.8686034511196181,-4.157528308866711,0.0001440680935
-0.7913353667060187,-4.157524531334372,0.00014262257901
-0.7149994452697976,-4.15752581122197,0.00013954922906
-0.6367021597040671,-4.157528520110295,0.00014406697301
-0.5572947931587972,-4.157526047317742,0.00013956570183
-0.47782796540542066,-4.157526507083193,0.00013842077169
-0.40064165431039944,-4.157527414187998,0.0001353915286
-0.322775648123089,-4.1575236490817495,0.00010325673065
-0.24304544182485177,-4.157522642568201,0.00013597639918
-0.16434281329338019,-4.157522294637589,1.9685674616e-15
